path,version,artifact_type,function,size_bytes,one_line_desc,sha256,secondary_function
playbooks/service-worker-patterns.md,gsd-design,playbook,strategy,9218,"When a site needs offline support, install-prompt UX, push notifications, or just better repeat-visit performance — this",7ff4d8c0427f07a306669b5a71b79163b288040c2a635dc8f82adf43574cef7d,
playbooks/industry-research.md,gsd-design,playbook,strategy,12822,"When you don't know an industry, this is how you learn it before designing. Skip this at your peril — sites that use the",9cddf63479b8062425dec4c88471bb58af76eeabd01548a0971f713267826306,
playbooks/intake-greenfield.md,gsd-design,playbook,strategy,13329,"The client has no website, sometimes no logo, occasionally no finalized business name. Everything starts from zero. This",6f6fc5d1d33cfae7e90269895c7765307b08db086962bce57ec9dc86ddc90833,
playbooks/ai-assisted-site-quality-research.md,gsd-design,playbook,strategy,7864,Purpose: record the research behind the AI-assisted site-quality workflow and prompt pack so future agents know why the ,c7994bff636ca106301b09a968ee50c7e6484d6acc676bb1e07d62bc0b9dc413,
playbooks/intake-existing-site.md,gsd-design,playbook,strategy,12297,The client has a working website. We're replacing it. This playbook ensures nothing of value is lost in the transition —,940098307c0dc570baf470709757cc6f64fe2e663e4de881dab22a753a1d62a0,
playbooks/dom-box-debugging.md,gsd-design,playbook,strategy,7138,"Use this when a page feels visually wrong but the cause is unclear: crowded sections, accidental card repetition, invisi",2c11e410ad512bf64e13267312bd578f1981e4e6e77614e90db7f376d2570e5a,
playbooks/scenario-routing.md,gsd-design,playbook,strategy,3241,Every site starts in one of four scenarios. Choosing the scenario prevents the agent from using a greenfield workflow fo,f2524f1d09f068268a76d6bbe5b75dc45086fe558c4d83284feda8da9645eca6,
playbooks/print-styles.md,gsd-design,playbook,strategy,6881,"Most sites print as a broken mess. For content sites (articles, recipes, documentation, invoices, receipts, contracts), ",7dc02176fcd1ed14aa9c72ce6dfb7b3d84e78631195de781572bd4ab49bd8b1f,
playbooks/brand-assets.md,gsd-design,playbook,strategy,6429,"One source image (SVG logo + brand colors) → every favicon, OG card, app icon, splash screen, and social profile asset a",c6a115f5d54872b24b05f41a5150dc4a7e1314e99f8b2ea365f79ddebd830806,
playbooks/device-matrix.md,gsd-design,playbook,strategy,16483,Every site must pass the device matrix before ship. Emulation is the default; real-device sessions are the escalation pa,29715201dc157dcf0566ae41e805f0a31a0a43ea61905fe87582cffb3adbd473,
playbooks/rtl-audit.md,gsd-design,playbook,strategy,7136,"Arabic, Hebrew, Persian, Urdu, and several other scripts are read right-to-left. About 7% of internet users speak an RTL",ea635ea817960adaae56bc6c4b469ae15b711a7b57a5987aa84de69724a98010,
playbooks/storefront-small-business.md,gsd-design,playbook,strategy,10328,"The ""I built websites for local businesses and they actually use them five years later"" playbook. Optimized for: low-mai",ec19a302f27da0558a8cd07ca6edff2e973d98554be83261d35951154a793b36,
playbooks/artist-existing-site-rebuild.md,gsd-design,playbook,strategy,6599,"Use this when the client is a musician, DJ, performer, creator, label, venue, or other artist-led brand with an existing",388b8c6319334ee330d695b0f431422cd4bf6d4da873450c3de9cd5f804457c4,
playbooks/storybook-setup.md,gsd-design,playbook,strategy,7605,Every site should have a way to view components in isolation. Three benefits:,fef578e848aaaade02105efc0180aa5c99363653de498aa59c6e85978da772e5,
playbooks/reduced-motion.md,gsd-design,playbook,strategy,6132,"Three media queries. Three contracts. Sites that ignore them lose users with vestibular disorders, slow connections, and",da28fe33b1275a716e442a6ac535edc16c08f8f01ade82416c602b274ad0f4b5,
playbooks/ai-site-prompt-pack.md,gsd-design,playbook,strategy,10934,"Purpose: reusable prompts for agents using LLMs, AI UI generators, image models, or design critique loops during site bu",8609924a3a19244482efe3b0df465ccf69c44bd8fc3ea338ed928a5a4c1af221,
playbooks/maintainability-handoff.md,gsd-design,playbook,strategy,6354,"Every site exits the BUILD/AUDIT/SHIP phases with a maintenance package. This is what separates ""I built you a website"" ",ca2abe811051971692d623d2a93e5818638758798b6d70b167a5877056dacabe,
playbooks/conversion-flow-testing.md,gsd-design,playbook,strategy,4131,A commercial site is not ready because pages render. It is ready when a real user can complete the business-critical pat,fac876646a628625864584bbdea010a15accf79b71f8ea4c69a5460351dce359,
playbooks/form-quality.md,gsd-design,playbook,strategy,9367,Forms are where most sites visibly fail. They're also the highest-leverage UX surface — every conversion is a form. This,57d0d7228ed695378c12e63238998538674479b9f41e35e5edf37c35eafa0db8,
playbooks/test-evidence.md,gsd-design,playbook,strategy,3380,Tests in this workspace must prove user-visible behavior. A test that only proves a component rendered is not enough for,3ef2b6bc62193229c053c61da06c876ab0198204e8f21e10e73c8d833ad14610,
playbooks/zoom-200.md,gsd-design,playbook,strategy,5485,WCAG 2.1 SC 1.4.4 (Resize Text) requires content reflow at 200% zoom without loss of content or functionality. About 4–8,73929255d57f96f0a1c01f0ff84d6b29a56e81f6eab2e8ad15daad3d02d846df,
playbooks/dark-mode-parity.md,gsd-design,playbook,strategy,7064,"Dark mode is not ""invert the colors and ship."" It's a separate visual mode with its own rules — and a separate audit bef",b0547b2fbd77211485dfe84146b2b79b894805fee0ea6b16b775acc8d9b9a962,
playbooks/competitor-research.md,gsd-design,playbook,strategy,10302,"How to study the landscape before designing, and how to use what you learn without copying it.",abfecdd7c600fab5a07b961a1dade069eadb0a870859cf563cc7fcf9f29b8fa8,
playbooks/industry-kit-restaurant.md,gsd-design,playbook,strategy,12037,"95% of restaurant searches happen on mobile. The site exists to answer three questions: ""What do they serve?"", ""Are they",75ccedfc88dbf29b208720edf0423cd47951b32766dbea95e75576ad52333618,
playbooks/email-infra.md,gsd-design,playbook,strategy,8577,"Transactional and marketing email lives in 1990s tech (table layouts, inline styles, no JS, hostile rendering across 30+",20afe9bbb41aa516e89912aef138f69b3e3294e21867834a8677d50b000d83ce,
playbooks/visual-quality-review.md,gsd-design,playbook,strategy,4825,"Visual QA is not screenshot collection. It is evidence that the site avoids generic AI patterns, fits the client, works ",f0dbad44f9bbddf1fefd7654009b9a69e87dbbea4fe8610c2e5c37f9a8011b2c,
playbooks/forced-colors-mode.md,gsd-design,playbook,strategy,5639,Windows lets users override every site's colors with a system palette. About 4% of Windows users enable some variant. Mo,513a9933ed8331828c7ceb4da30547a699fb9c35e31b655d3c9c710b5627cc79,
playbooks/information-architecture.md,gsd-design,playbook,strategy,4091,A good site is not a set of isolated pages. It is a map of user intent. This playbook prevents the common AI failure mod,52ab0ac3620e57131cca67f73b281a36a678adab2204660140bd084484bf8bf4,
exemplars/README.md,gsd-design,exemplar,discovery,4427,"This is the answer to ""what does A+ look like?"" Without anchored references, taste is just opinion. This directory gives",fae2241033c2cafa1519a580c4395651f3c0df77ae4e03a4fad1eef4a0841ee2,
exemplars/_template-teardown.md,gsd-design,exemplar,discovery,3301,> One-sentence hook describing what makes this site memorable.,0c90efe045076f5f70c12332fe5c11a5a0ac23dd1c6cd3bcd0e45d5dd45c245a,
exemplars/tier-c-counter-examples/hero-chasm.md,gsd-design,exemplar,discovery,2755,> The hero is gorgeous. Below it the page is a wireframe. The site spent 90% of its design budget on the first 800px and,9eaa9b663c454110ddc4b798df53c5a5b1091f9ffb5649461761826fbeb4e0e5,
exemplars/tier-c-counter-examples/carousel-default.md,gsd-design,exemplar,discovery,2931,"> The ""we have too much content for one section"" pattern. Almost no users click past slide 1. The design has solved a la",69fda4f780bcae1b993a6cebaa0b2fd0f05066943e190bab91d9994fdfbe95aa,
exemplars/tier-c-counter-examples/parallax-everything.md,gsd-design,exemplar,discovery,3401,> The 2014 portfolio-site move that AI design tools still default to. Every section scrolls at a different speed. Looks ,666155937174dabadb24c5bf6df02b74be1cfb874d57b960d540a466d14fd5ac,
exemplars/tier-c-counter-examples/lcp-hostage-hero-image.md,gsd-design,exemplar,discovery,1939,> A visually important hero image becomes the largest contentful paint element and forces mobile users to wait for the b,833707dc29e5706226ac70d159d91f08cec8aef5ff4217b1092b5088b86ce3e6,
exemplars/tier-c-counter-examples/autoplay-video-hero.md,gsd-design,exemplar,discovery,2883,"> The ""let's make it cinematic"" instinct that costs you 1.5MB of LCP, breaks accessibility, and wastes mobile data. Almo",3d853663540a2e294deb5cf24cdef2b22c6539a708ad2c9ca7428331cde6fe25,
exemplars/tier-c-counter-examples/cookie-banner-trap.md,gsd-design,exemplar,discovery,3170,"> The ""Accept All"" button is bright and large; the ""Reject"" path is buried 2 modals deep behind 6 toggles. Compliance th",150ac6535eb982eb973904bb94c26a47b869a5416941057a379300f96ed052e3,
exemplars/tier-c-counter-examples/icon-grid-features.md,gsd-design,exemplar,discovery,3160,"> The ""Why choose us"" section. Three columns. A stock icon, a 3-word heading, and 25 words of body. None of it specific.",d8ac2fa27713ad41459fe49014d87ebacd716d7d34a9c28ce0f76cec3cee6444,
exemplars/tier-c-counter-examples/generic-saas-template.md,gsd-design,exemplar,discovery,2059,"> The landing page that 80% of SaaS startups ship and that ChatGPT defaults to when asked to ""make me a landing page.""",b89f263015f417741e46a3fb5b3c93ffffff73b498fa877c31dd36e9134207e6,
exemplars/tier-c-counter-examples/100vh-on-mobile.md,gsd-design,exemplar,discovery,2531,"> The single most common mobile defect on AI-generated sites. The hero ""should fill the screen"" — and it does, until iOS",8c9bba9db113aa7d07481534e09ee9ef3414f920e0ce432c3e177d19d73ce765,
exemplars/tier-c-counter-examples/gradient-mesh-blob.md,gsd-design,exemplar,discovery,3088,> The default Stripe-knockoff backdrop. Three blurry color blobs drifting on a hero. Every AI-generated landing page in ,5f66f9144f0b4744f8a9adf3c12a5a32885498fea5a71b38e4220dfacc8c9647,
exemplars/tier-a-plus/linear-app.md,gsd-design,exemplar,discovery,5366,> The product issue tracker that taught the rest of the industry what motion polish looks like. The marketing site is th,4a38ce01bbaee46756f0ab162b951886427665cc83316eaa24e9ccef79016939,
exemplars/tier-a-plus/mercury-com.md,gsd-design,exemplar,discovery,4547,> Banking redesigned for people who hate banks. The fintech site that looks like a Swiss editorial spread instead of a P,8c53e0404f4526f8cf4233ed8c3486c4279d801b5811ac987e6bd9a2d30fcbe4,
exemplars/tier-a-plus/stripe-com.md,gsd-design,exemplar,discovery,5341,> The site that taught the developer-tools industry what marketing can look like. Gradient hero with rotating product sc,2a92d7b7815fbaabcd5e9669809e1e53f24da1fc6d66f3d8aea9fc5d776f44e8,
exemplars/tier-a-plus/notion-so.md,gsd-design,exemplar,discovery,4538,> Friendly utility. The doc-tool that turned illustrations into a brand.,044549f2fa1c26d3c410d666794156037fc2f180887df552496b76494d785cab,
exemplars/tier-a-plus/arc-browser.md,gsd-design,exemplar,discovery,4209,"> The anti-Chrome. A browser that markets itself as a manifesto, with motion-design that signals ""we care about the text",6a6771ab17ae373fc94bf8cf2bc125ba3eff25a2548d4eda75b9df98570574fd,
exemplars/tier-a-plus/pitch-com.md,gsd-design,exemplar,discovery,4080,"> Presentations as a brand. Bold playful editorial, with type and color choices most companies would think were ""too muc",0ef8ee2077f200861974cfb603bace3ee628b5607b9296d450f2dd471b69ffae,
exemplars/tier-a-plus/raycast-com.md,gsd-design,exemplar,discovery,4232,"> Spotlight on steroids, marketed like it knows it. Dark mode by default, command-palette aesthetic everywhere, marketin",bf3eb690ca1bb8694a077ce3077fcc3933628db8579b59a3ad9c4d4c5be64f47,
exemplars/tier-a-plus/anthropic-com.md,gsd-design,exemplar,discovery,4643,"> A research lab dressed as a publication, not a SaaS. The site reads like the New Yorker had a CS department.",97a7312a0e5f3b1361c440b2ab8061a2fd9fb8180f630af0d4d6d0e3418e345e,
exemplars/tier-a-plus/apple-com.md,gsd-design,exemplar,discovery,5036,"> The product is the design. Every page is a fashion editorial, every scroll is a zoom into the object.",83e54d412f6c4ad67efe0006e47aa9a1adad7d69fba9fbd18c36f740e5db8f09,
exemplars/tier-a-plus/vercel-com.md,gsd-design,exemplar,discovery,5166,"> Black, white, and ship-it. The platform-as-aesthetic. A site that earns its restraint by deploying in 2 seconds.",0e2ee38ac86408bc9ff8d097618183d4fc3060f19cf34c92234de6ba2f0d105e,
exemplars/build-case-studies/distant-matter.md,gsd-design,exemplar,discovery,4850,"> Source-backed artist rebuild where the original visual identity had to be preserved, broken legacy behavior repaired, ",9353b782b3d24d0fc054fa25e7af9f31ac91a224690bda160c7f43cfa8445c6e,
exemplars/build-case-studies/README.md,gsd-design,exemplar,discovery,716,"These are project-generated case studies, not tier-A+ benchmarks.",48d516d708fcddb0ece0a9a29cad54b51a2fd3eea4d25b7aecbaef19dc7b0503,
quality/repeatable-quality.md,gsd-design,quality-doc,quality,6814,> The workspace is a failure if only the first 3 sites are good. Site #50 must be as good as site #1.,66472eba030822bd43e828006a4c642e3c6c5ea90095bae8343ec5dfb0ebcccf,
quality/enforcement-map.md,gsd-design,quality-doc,quality,7365,This document explains how workspace quality rules are made hard to ignore. The point is not to trust agent memory or ta,8e9982dd5379911500e910ae71414cc6a200dddf3f0ab192dfbf32fa2b13f403,
quality/README.md,gsd-design,quality-doc,quality,5306,"Single source of truth for what ""ready to ship"" means. Every gate is a tool with a config, runnable both locally (ship-g",3cd1a4d2ca22a854282587d39387855badffdc569a38d66603b86c4704cd0efe,
quality/ship-gate-gotchas.md,gsd-design,quality-doc,quality,5398,"These are not replacements for the gate. They are the sharp edges that caused real delays while shipping Distant Matter,",44abdfdeb2101e77d97eee6f3aafc00dfaee251d711d2bd8f7752bc8e256f7d4,
quality/project-lifecycle/README.md,gsd-design,quality-doc,quality,7789,Every commercial site goes through 6 phases. Each phase has a definition-of-done that an agent can machine-check. Skippi,3d91348cfcd74221f6a668c4ad84f6182317c2ac6a6989d6bfa963511c48b78e,
quality/project-lifecycle/STATUS-template.md,gsd-design,quality-doc,quality,1128,> Updated by bin/advance-phase.sh. Don't hand-edit the frontmatter — the script tracks it.,1ccd1fafff02fb7179611549a5b3700b2cca62f30564483f34564566a758c3f1,
quality/debug/README.md,gsd-design,quality-doc,quality,2141,"Browser-evaluable snippets and one static scanner for visual/motion QA. These are diagnostic tools, not shipping gates b",d4fcb9127ed7b56d3a847854df8b010bfa49a3bc4b9024c2167b284b4ce82b1a,
quality/click-path-audit/README.md,gsd-design,quality-doc,quality,3532,"Crawls a site and finds dead links, empty pages, broken anchors, missing alts, forms-to-nowhere, placeholder text (Lorem",61c21b7f68ec73c4d87b324901d546552d28ff6a09d21db7b46c363602b05f57,
quality/mobile-device-matrix/README.md,gsd-design,quality-doc,quality,1769,This directory defines the evidence expected before a site can ship as mobile-exceptional.,fbdd52f8d7d64a87b5e5cfd673512f53708f4d9f341c9bb7964c68c084c53bee,
LAUNCH-GATES.md,WEBSITES,quality-doc,quality,3270,"Do NOT send your first cold email until every box in ""This Week"" is checked.",9c6eb974def262ff4af4361f4c7a3b1a23201de86560b8e425e088cd33426ac6,
README.md,WEBSITES,doc,intake,3026,Local business website operator. Next.js + Vercel + Resend. Productized service.,a5f097fae2d5991115916341533d603257a2b2bb963b67f6557e1ae688dfb4cc,
MASTER-ROADMAP.md,WEBSITES,doc,intake,24618,Current state: M001 ✅ · M002-66id2a ✅ · M002-3o6uqs ✅ · M002-gyr99j ⬜ · M003-hqckw7 ⬜,9db4c9f42c7abc6e195b6e68d6c3f4062accc64012ae4748d8b891882e54ae29,
AGENTS.md,WEBSITES,doc,intake,5099,Productized local-business website operator. Next.js 15 + Vercel + Resend. Three pricing tiers. One-person solo operatio,33216f441761fab5d61b8b1deacdd7f9b679bd1fdafe4104b88befbf12b2b907,
CLAUDE.md,WEBSITES,doc,intake,4387,This file provides guidance to Claude Code (claude.ai/code) when working with code in this repository.,4dd2d27ce96b8bb25a70081c0206527dee85590671c662dfff36fcf0ebcc0d96,
templates/AGENTS.md,WEBSITES,doc,intake,2706,Master Next.js template plus the operator's own marketing site and a portfolio spec. Template is the source repo every c,d6ce3922abf7f566a6fc4073524371a1b393477a337e6abc637fcce4a522fb2e,
templates/metzger-website-design/,WEBSITES,scaffold,build,1838447,Application scaffold with build config at templates/metzger-website-design/,d14dbd007968c23b2150197e22ad18446d5db21efca3df31e44ae036c54f9b05,
templates/client-handoff-template/README.md,WEBSITES,doc,intake,6238,This template is copied into a signed-client site during the M005 handoff flow. It is intentionally separate from templa,8ba214310ee2cd246b3646ab14dd72e2fcdefcca184ea505cc40fb91f48b53ee,
